"LONGITUDE","LATITUDE","IDLongKNN","IDLatiKNN","IDLongRanger","IDLatiRanger","IDLongGbm","IDLatiGbm"
-7466.93455017713,4864820.44418602,-7463.01811515167,4864815.05691212,-7459.11938650378,4864815.27971851,-7442.61331588395,4864691.63741665
-7565.1085101552,4864871.92161102,-7528.62643360182,4864939.50113749,-7563.40792839286,4864939.33265387,-7728.93820225805,4864943.74841331
-7491.03063394502,4864865.38593483,-7504.90894498105,4864863.73600962,-7507.89891534454,4864871.96941972,-7500.48646161061,4864866.59793985
-7513.38268906325,4864850.71902001,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7516.79515918055,4864843.69725508,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7513.782243633,4864841.4376922,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7512.63883428474,4864840.21493103,-7502.84679999948,4864860.1862,-7497.25898201438,4864818.30689978,-7483.4910617709,4864829.18774171
-7520.75047279894,4864854.41564837,-7505.12637951922,4864863.15284654,-7513.31952148114,4864847.61785323,-7500.48646161061,4864848.43992584
-7505.09062346864,4864856.0344684,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7501.35795254238,4864885.28976215,-7504.92831272651,4864864.29451924,-7526.44487644828,4864905.48069078,-7537.86305590906,4864902.71319593
-7435.34600197069,4864862.13591772,-7463.01811515167,4864815.05691212,-7448.40383126137,4864821.74206865,-7425.6728321091,4864739.47147646
-7498.57744547557,4864868.49078199,-7501.86873333487,4864863.99245556,-7512.94632878308,4864844.85488795,-7500.48646161061,4864848.43992584
-7420.7689261554,4864895.39272882,-7421.70153873676,4864894.96414926,-7428.80821486999,4864879.33452439,-7363.08300362208,4864856.6425567
-7500.99880269608,4864885.74575024,-7505.01368375601,4864863.92609168,-7514.37964273799,4864887.33663671,-7500.48646161061,4864870.77749264
-7422.55254575405,4864877.35295243,-7429.73713999987,4864879.05586,-7426.68894778244,4864888.24542034,-7332.5523084395,4864874.6302468
-7507.67060000077,4864862.88730001,-7501.86873333487,4864863.99245556,-7513.62174501368,4864853.12630087,-7496.87526172859,4864856.89938126
-7479.54654612375,4864893.80469229,-7484.39830053805,4864891.8432531,-7485.81413903166,4864891.64658508,-7490.90390488537,4864882.85704898
-7420.65298242728,4864895.87743876,-7429.73713999987,4864879.05586,-7426.67781626429,4864885.15578167,-7347.42878105258,4864877.39190704
-7438.78889728436,4864864.00407898,-7430.15111841137,4864867.38608155,-7429.45826748464,4864867.77451629,-7373.38187538848,4864871.83320057
-7502.89131736046,4864864.82647639,-7505.02365491552,4864863.91706673,-7514.16093893606,4864883.50464893,-7500.48646161061,4864869.44047801
-7493.3803500236,4864880.25790364,-7505.02365491552,4864863.91706673,-7512.84384453571,4864881.33386978,-7500.48646161061,4864869.44047801
-7516.4885740581,4864844.47100152,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7424.8123444654,4864862.99215681,-7435.12323890708,4864865.43571918,-7430.45554341271,4864870.02746326,-7373.38187538848,4864871.83320057
-7422.28090000153,4864878.47640001,-7430.15111841137,4864867.38608155,-7429.40523445122,4864868.20088051,-7339.12051278686,4864871.83320057
-7507.82697986809,4864855.33946605,-7512.49941566438,4864855.22619397,-7545.45481184688,4864874.37141264,-7541.57285113035,4864852.61947863
-7508.00334289535,4864851.46302018,-7506.87985783182,4864852.68526698,-7514.54555907196,4864859.33253604,-7500.48646161061,4864851.282464
-7512.31796745377,4864842.62307999,-7502.84679999948,4864860.1862,-7505.25829494368,4864857.05264099,-7490.90390488537,4864861.85649681
-7434.73639197078,4864855.66360599,-7434.38393709259,4864868.4868525,-7423.80407346643,4864831.87468276,-7340.96507403268,4864833.39593418
-7458.72659999877,4864832.1627,-7457.45241818238,4864828.145,-7454.23119327442,4864815.03528036,-7433.47689437108,4864703.94775022
-7429.96611795025,4864889.67668548,-7430.15111841137,4864867.38608155,-7429.56269058031,4864868.05787877,-7316.25854969905,4864877.45239001
-7422.46892011926,4864895.51630088,-7430.15111841137,4864867.38608155,-7428.54915186103,4864889.19825319,-7322.83613438171,4864879.03628288
-7502.2851582043,4864860.16658217,-7502.84679999948,4864860.1862,-7512.94632878308,4864844.85488795,-7500.48646161061,4864848.43992584
-7516.65771900358,4864894.72674274,-7502.84679999948,4864860.1862,-7480.3096728189,4864906.15566446,-7549.78725035704,4864868.18398916
-7500.63820273299,4864864.06216758,-7505.02365491552,4864863.91706673,-7512.84384453571,4864881.33386978,-7500.48646161061,4864869.44047801
-7516.24374802589,4864894.57908299,-7488.40768673755,4864874.96726215,-7525.64633554825,4864904.77524172,-7509.22757647029,4864906.70428884
-7454.60759159852,4864860.38695715,-7458.609866665,4864836.04844741,-7435.8705102876,4864842.35536359,-7383.58744076868,4864794.8618227
-7507.64059999958,4864862.8718,-7505.03975324939,4864863.45882447,-7512.94632878308,4864844.85488795,-7500.48646161061,4864848.43992584
-7512.63280000165,4864853.85769999,-7506.87985783182,4864852.68526698,-7511.38790977249,4864854.45813109,-7500.48646161061,4864848.43992584
-7458.60449999943,4864832.0952,-7458.62632698246,4864835.28483539,-7458.47671171416,4864815.63804992,-7450.7960470536,4864728.51904599
-7512.88887257289,4864842.37835919,-7505.02995359971,4864863.46477529,-7513.13604616148,4864842.96450436,-7500.48646161061,4864848.43992584
-7453.85408994027,4864829.53558628,-7457.45241818238,4864828.145,-7486.28811360018,4864815.03528036,-7432.10523368293,4864698.13091039
-7452.17709702667,4864836.02503973,-7465.74315454506,4864812.77226364,-7461.9506652679,4864818.63367394,-7443.07113260207,4864710.57169803
-7517.58579999954,4864844.9147,-7505.11726964597,4864863.1567332,-7564.03264614439,4864847.61785323,-7595.08545668786,4864848.43992584
-7466.25206682841,4864821.10988005,-7463.01811515167,4864815.05691212,-7458.85015145013,4864815.63080465,-7458.05436025353,4864705.08136017
-7460.99749999866,4864809.4587,-7463.51206486481,4864814.91838378,-7488.47398492686,4864820.69834914,-7420.09729978986,4864617.50405594
-7434.53118349697,4864867.94528182,-7430.15111841137,4864867.38608155,-7429.45826748464,4864867.77451629,-7358.37721326369,4864871.83320057
-7502.63204468882,4864861.2526387,-7504.91967580899,4864863.72818373,-7505.51621047865,4864863.31072161,-7500.48646161061,4864866.59793985
-7436.53342039347,4864843.61151497,-7465.63259333298,4864812.71132667,-7469.72134323851,4864818.6409192,-7437.07039661509,4864754.03057065
-7434.35310000181,4864861.3035,-7434.38393709259,4864868.4868525,-7430.37447959717,4864877.09791859,-7400.99393257722,4864880.01451082
-7492.04601387236,4864884.06667608,-7496.02819999928,4864895.24673333,-7514.30791065496,4864889.90518519,-7500.48646161061,4864870.77749264
-7425.01161002021,4864875.80807804,-7430.15111841137,4864867.38608155,-7428.56142179766,4864869.63959894,-7339.12989312217,4864873.41709344
-7429.6090179844,4864878.44714245,-7430.18896666666,4864879.73871667,-7429.56269058031,4864868.05787877,-7322.71473745637,4864846.54440567
-7482.15778019572,4864886.03267932,-7491.08893999905,4864895.8084,-7514.47013383852,4864890.10201114,-7500.48646161061,4864870.77749264
-7419.68738148794,4864893.98148622,-7430.15111841137,4864867.38608155,-7428.54915186103,4864889.19825319,-7322.83613438171,4864879.03628288
-7435.22594210535,4864850.824863,-7429.73713999987,4864879.05586,-7423.80407346643,4864832.52366582,-7335.90134328798,4864824.2657747
-7479.75560000166,4864895.5038,-7484.43088111366,4864892.56512367,-7514.37964273799,4864887.33663671,-7500.48646161061,4864870.77749264
-7488.80900000036,4864900.5181,-7484.43088111366,4864892.56512367,-7487.62373789245,4864893.33981176,-7490.90390488537,4864884.1940636
-7502.206913101,4864884.27814346,-7491.86553999931,4864896.43788,-7514.30791065496,4864889.90518519,-7500.48646161061,4864870.77749264
-7436.43220251869,4864838.93088482,-7447.29411907345,4864827.12493645,-7433.09562467945,4864823.54995284,-7326.66698644613,4864680.63523838
-7434.23860000074,4864861.24090001,-7431.57170209363,4864865.32147786,-7429.45826748464,4864867.77451629,-7358.37721326369,4864871.83320057
-7421.48609889221,4864894.55921288,-7426.12718497664,4864898.75069574,-7428.45800137458,4864893.22363705,-7361.70945235891,4864887.38099886
-7422.28090000153,4864878.47640001,-7431.57170209363,4864865.32147786,-7428.59961927561,4864868.21900594,-7350.0091549131,4864871.83320057
-7418.37986592064,4864893.40437628,-7421.78522392974,4864895.15417494,-7426.97587259607,4864897.06754588,-7353.43110380132,4864891.74081315
-7435.51839999855,4864877.3166,-7430.15111841137,4864867.38608155,-7429.53892689741,4864887.8006049,-7316.25854969905,4864877.45239001
-7432.75504816294,4864882.98545034,-7430.15111841137,4864867.38608155,-7429.33078516257,4864890.80265488,-7312.5329941334,4864881.83332911
-7434.92831523342,4864878.48942718,-7425.9582133092,4864882.74050197,-7428.71068903738,4864882.49665479,-7395.47726064686,4864879.79161524
-7434.31049999967,4864861.2802,-7431.20945770144,4864871.19817991,-7428.4238913717,4864890.13732313,-7315.59984660547,4864876.83838489
-7535.76300000027,4864917.7352,-7534.61180452065,4864922.93379532,-7533.7698413464,4864932.76703024,-7638.63217146725,4865052.1432757
-7536.09291375645,4864929.25138058,-7532.2429999277,4864924.46387342,-7550.11109116055,4864930.54031955,-7671.04669049147,4865032.08101259
-7526.60183559513,4864935.08431023,-7527.54203570193,4864941.04855117,-7531.41031134606,4864937.03093478,-7587.0949737205,4865029.73264979
-7526.14470916499,4864933.67130991,-7527.54203570193,4864941.04855117,-7528.24353663366,4864937.03093478,-7595.87453306853,4865049.72717995
-7513.10449071601,4864943.86961973,-7529.90996000096,4864933.40774,-7555.4446335743,4864937.39343295,-7651.0825740216,4865058.57856444
-7536.82660000026,4864933.9358,-7529.90996000096,4864933.40774,-7555.4446335743,4864937.39343295,-7643.85565534165,4865019.87937002
-7560.59963693811,4864888.48212282,-7556.10230000028,4864885.78458889,-7571.92154713314,4864878.14431572,-7777.14625671548,4864900.719682
-7560.37629999965,4864888.2621,-7557.1607826612,4864885.34361813,-7571.92154713314,4864931.23552735,-7788.37801178953,4864983.06160756
-7539.10921258201,4864919.22042121,-7534.21977876143,4864922.1787944,-7526.94806821624,4864941.99266777,-7573.3716044192,4865001.35885291
-7534.43217116002,4864938.17260027,-7528.26324693832,4864940.11114617,-7526.83527742142,4864942.03567393,-7554.96463192645,4864972.66124224
-7518.69033506914,4864890.84508287,-7534.21977876143,4864922.1787944,-7539.9985574477,4864921.56560183,-7565.75720335797,4864910.77100837
-7504.02179983115,4864864.9694765,-7505.02365491552,4864863.91706673,-7512.84384453571,4864881.33386978,-7500.48646161061,4864869.44047801
-7472.27856232633,4864865.82379965,-7504.90894498105,4864863.73600962,-7436.3420587899,4864878.98690627,-7448.90606609063,4864859.68036275
-7434.97046663345,4864862.17507381,-7430.15111841137,4864867.38608155,-7429.45826748464,4864867.77451629,-7358.37721326369,4864871.83320057
-7435.97428978805,4864862.25929523,-7430.15111841137,4864867.38608155,-7429.45826748464,4864867.77451629,-7358.37721326369,4864871.83320057
-7424.39850346013,4864875.16660562,-7422.79068483981,4864880.62938936,-7428.59961927561,4864868.21900594,-7350.0091549131,4864871.83320057
-7423.8977483286,4864875.52897235,-7422.79068483981,4864880.62938936,-7428.98001764354,4864868.21091366,-7365.44403835587,4864871.83320057
-7424.8123444654,4864862.99215681,-7431.57170209363,4864865.32147786,-7429.45826748464,4864867.77451629,-7388.16385039375,4864871.83320057
-7419.78586577173,4864894.25396965,-7422.79068483981,4864880.62938936,-7428.54915186103,4864889.19825319,-7322.83613438171,4864879.03628288
-7423.07559999824,4864896.08399999,-7430.15111841137,4864867.38608155,-7429.40237447871,4864889.19825319,-7341.69523781962,4864879.03628288
-7427.07447905093,4864903.08147953,-7422.42647742701,4864881.24319133,-7422.68370282457,4864894.6233402,-7357.51553023154,4864890.01463936
-7456.02104198941,4864830.3957034,-7456.12943999916,4864830.29948,-7457.77394256296,4864815.83305785,-7462.2532276393,4864756.86895228
-7456.71521028611,4864831.2297508,-7456.12943999916,4864830.29948,-7457.77394256296,4864815.83305785,-7452.4463220479,4864712.39740511
-7452.84458802272,4864828.57799601,-7456.12943999916,4864830.29948,-7457.77394256296,4864815.83305785,-7462.2532276393,4864756.86895228
-7436.8962738029,4864863.19613694,-7431.61458000019,4864880.14924,-7430.39987549706,4864865.39937304,-7371.62417074166,4864871.83320057
-7424.83356480399,4864875.46095676,-7431.61458000019,4864880.14924,-7423.80407346643,4864877.08392024,-7350.80264501581,4864880.01451082
-7422.10960000008,4864878.7878,-7429.73713999987,4864879.05586,-7423.80407346643,4864877.08392024,-7350.80264501581,4864880.01451082
-7419.322715404,4864894.81384275,-7425.54699519688,4864884.09369723,-7430.37447959717,4864877.09791859,-7400.99393257722,4864880.01451082
-7416.79769999906,4864892.6964,-7425.54699519688,4864884.09369723,-7430.37447959717,4864877.09791859,-7400.99393257722,4864880.01451082
-7530.37519690338,4864934.48165908,-7526.41426391438,4864944.08320829,-7530.102248831,4864936.60988342,-7582.5577853295,4864993.20400984
-7526.24587141953,4864934.1835295,-7529.90996000096,4864933.40774,-7530.102248831,4864936.60988342,-7582.5577853295,4864993.20400984
-7530.04834609023,4864957.59275368,-7526.18200836021,4864944.62591861,-7526.4334962388,4864944.05918903,-7521.32655928127,4864943.14277596
-7530.49750986185,4864956.8820152,-7526.41426391438,4864944.08320829,-7530.88747135956,4864934.53326288,-7558.83165845011,4864972.24635351
-7537.45423347244,4864898.08896357,-7552.21032577237,4864888.49063609,-7556.15656917616,4864899.61101198,-7628.38252616315,4864911.9502141
-7557.61585940363,4864886.83221165,-7554.29359999963,4864887.5586,-7563.70929441408,4864874.83324185,-7634.14392262985,4864880.01451082
-7569.85278689193,4864874.64736828,-7563.98278695572,4864874.05108696,-7564.10576462219,4864876.81955062,-7658.64510318744,4864880.01451082
